work_year,experience_level,job_title,company_location,monthly_salary_mad
2025,Intermédiaire,DevOps Engineer,Lettonie,52394.22083333333
2025,Senior,Data Governance,Canada,111390.41666666667
2025,Senior,Research Team Lead,États-Unis,422333.3333333333
2025,Senior,Analytics Lead,Royaume-Uni,52505.083333333336
2025,Intermédiaire,Software Engineer,Nouvelle-Zélande,98041.66666666667
2025,Débutant,Site Reliability Engineer,France,15842.025000000001
2025,Senior,Data Analytics Developer,États-Unis,84608.45
2025,Senior,Data Operations Manager,Canada,103697.91666666667
2025,Intermédiaire,AI Developer,Finlande,60333.333333333336
2025,Senior,AI Engineer,Belgique,61126.716666666674
2025,Senior,AI Specialist,Canada,159883.33333333334
2025,Cadre supérieur,Quant Options Trader,Hong Kong,188541.66666666666
2025,Cadre supérieur,Quant Options Trader,Singapour,188541.66666666666
2025,Cadre supérieur,Quant Options Trader,Royaume-Uni,188541.66666666666
2025,Cadre supérieur,Quant Options Trader,États-Unis,188541.66666666666
2025,Débutant,Research Analyst,Royaume-Uni,28638.725000000002
2025,Senior,Data Management Expert,Pays-Bas,79897.17083333334
2025,Intermédiaire,Scala Spark Developer,Lettonie,56395.075000000004
2025,Intermédiaire,Data Analyst,Lettonie,38105.025
2025,Intermédiaire,Engineering Manager,Portugal,56562.5
2025,Débutant,Research Analyst,Australie,112876.87916666667
2025,Senior,Architect,Pays-Bas,84640.87916666667
2025,Intermédiaire,Business Intelligence Manager,États-Unis,101812.5
2025,Senior,Data Scientist Expert,Lettonie,77797.57083333335
2025,Intermédiaire,Data Analyst,Philippines,15432.512500000003
2025,Cadre supérieur,Head of AI,Allemagne,107726.675
2025,Intermédiaire,BI Engineer,Canada,108750.83333333333
2025,Intermédiaire,Customer Success Engineer,Australie,69539.44583333335
2025,Intermédiaire,Decision Scientist,Lituanie,74305.02500000001
2025,Senior,Backend Engineer,Allemagne,78750.83750000001
2025,Senior,Data Management Associate,Royaume-Uni,67206.05416666667
2025,Débutant,Business Analyst,Slovaquie,19052.5125
2025,Cadre supérieur,Data Visualization Designer,États-Unis,71811.75000000001
2025,Senior,Experienced Quantitative Strategist,États-Unis,150833.33333333334
2025,Senior,Tech Lead Data,France,59539.19583333334
2025,Intermédiaire,Applied Scientist,Irlande,79385.84583333334
2025,Intermédiaire,Data Governance,Australie,101710.6875
2025,Débutant,Data and Reporting Analyst,États-Unis,52791.666666666664
2025,Débutant,AI Programmer,Royaume-Uni,56562.5
2025,Senior,Applied Scientist,Pologne,60036.19166666667
2025,Intermédiaire,Technical Specialist,Royaume-Uni,114556.40833333334
2025,Intermédiaire,Data Analysis Specialist,États-Unis,98041.66666666667
2025,Senior,Data Architect,Pologne,81493.74166666667
2025,Débutant,Data Management Analyst,Lettonie,18100.000000000004
2025,Senior,GenAI Architect,États-Unis,247743.75000000003
2025,Intermédiaire,Manager,,
2025,Intermédiaire,Security Analyst,États-Unis,96533.33333333333
2025,Intermédiaire,Privacy Officer,États-Unis,128208.33333333336
2025,Senior,Privacy Manager,États-Unis,167877.50000000003
2025,Cadre supérieur,Information Security Officer,États-Unis,218708.33333333334
2025,Senior,Compliance Specialist,États-Unis,191407.5
2025,Intermédiaire,Threat Analyst,États-Unis,45250.0
2025,Senior,Vulnerability Management Analyst,États-Unis,102340.41666666667
2025,Senior,DevSecOps Engineer,États-Unis,147816.6666666667
2025,Senior,DevSecOps,États-Unis,131074.1666666667
2025,Débutant,Exploitation Analyst,États-Unis,173458.33333333334
2025,Senior,DevOps Engineer,États-Unis,165916.6666666667
2025,Senior,Security Engineer,États-Unis,184016.66666666666
2025,Senior,Manager,États-Unis,143291.6666666667
2025,Intermédiaire,Security Consultant,Canada,81880.62916666667
2025,Senior,Software Engineer,États-Unis,190050.0
2025,Senior,Cyber Security Specialist,États-Unis,120666.66666666667
2025,Intermédiaire,Analyst,États-Unis,55808.333333333336
2025,Senior,Cyber Security,États-Unis,125191.66666666669
2025,Débutant,Penetration Tester,États-Unis,58825.0
2025,Senior,Consultant,États-Unis,160547.00000000003
2025,Intermédiaire,SOC Manager,États-Unis,112370.83333333333
2025,Senior,Detection Engineer,États-Unis,139520.83333333334
2025,Intermédiaire,Security Specialist,États-Unis,65612.50000000001
2025,Senior,SOC Team Lead,États-Unis,199401.66666666666
2025,Senior,Security Operations Team Lead,États-Unis,86011.95416666668
2025,Intermédiaire,Cloud Engineer,États-Unis,95387.0
2025,Senior,System Administrator,États-Unis,128208.33333333336
2025,Senior,Systems Administrator,États-Unis,162900.00000000003
2025,Senior,Application Developer,États-Unis,134995.83333333334
2025,Intermédiaire,Systems Engineer,États-Unis,65612.50000000001
2025,Senior,Network Engineer,États-Unis,125191.66666666669
2025,Senior,Technical Writer,États-Unis,77679.16666666667
2025,Senior,IAM Engineer,États-Unis,122834.89583333333
2025,Intermédiaire,Security Operations Analyst,États-Unis,55431.25
2025,Intermédiaire,Threat Hunter,États-Unis,82958.33333333334
2025,Intermédiaire,Security Operations Engineer,États-Unis,75416.66666666667
2025,Débutant,Incident Response Technician,États-Unis,37708.333333333336
2025,Senior,System Engineer,États-Unis,119158.33333333333
2025,Senior,IT Manager,États-Unis,98494.16666666667
2025,Intermédiaire,IT Audit Manager,États-Unis,89512.04166666667
2025,Intermédiaire,SOC Analyst,États-Unis,92159.16666666667
2025,Senior,Information System Security Manager,États-Unis,141368.5416666667
2025,Senior,Information Security Manager,États-Unis,105583.33333333333
2025,Senior,Cyber Security,Royaume-Uni,95402.08333333333
2025,Débutant,Internal Auditor,États-Unis,77209.32083333335
2025,Intermédiaire,Solutions Engineer,États-Unis,124437.50000000001
2025,Intermédiaire,Software Developer,États-Unis,76321.66666666667
2025,Senior,Security Engineer,Canada,148910.20833333334
2025,Senior,Security Administrator,États-Unis,119233.75
2025,Senior,Security Engineer,Allemagne,191709.16666666666
2025,Senior,Cyber Operations Lead,Allemagne,157319.1666666667
2025,Intermédiaire,Vulnerability Analyst,États-Unis,106337.5
2025,Intermédiaire,Cyber Analyst,États-Unis,106337.5
2025,Intermédiaire,Cyber Mission Specialist,États-Unis,149325.00000000003
2025,Senior,Security Engineer,Japon,142990.00000000003
2025,Intermédiaire,Security Developer,États-Unis,120817.5
2025,Senior,Information Security Manager,Royaume-Uni,114556.40833333334
2025,Senior,Product Manager,États-Unis,175720.83333333334
2025,Senior,Security Researcher,États-Unis,192312.5
2025,Intermédiaire,Intelligence Analyst,États-Unis,60333.333333333336
2025,Senior,Systems Architect,États-Unis,169687.50000000003
2025,Intermédiaire,Systems Engineer,Allemagne,209130.41666666666
2025,Intermédiaire,Product Marketing Manager,États-Unis,139520.83333333334
2025,Intermédiaire,Full Stack Developer,États-Unis,119158.33333333333
2025,Senior,Enterprise Architect,Allemagne,209130.41666666666
2025,Senior,Network Administrator,États-Unis,132733.33333333334
2025,Intermédiaire,Platform Engineer,États-Unis,113125.0
2025,Senior,Cyber Security Manager,Canada,128208.33333333336
2025,Senior,Reverse Engineer,États-Unis,163955.83333333334
2025,Senior,Security Architect,Canada,102868.33333333333
2025,Intermédiaire,Technical Targeting Analyst,États-Unis,162900.00000000003
2025,Intermédiaire,Security Manager,États-Unis,113125.0
2025,Senior,Consultant,Pays-Bas,48107.537500000006
2025,Senior,Automation Engineer,États-Unis,111518.625
2025,Senior,Data Analyst,États-Unis,125191.66666666669
2025,Senior,Data Scientist,États-Unis,128208.33333333336
2025,Intermédiaire,Manager,Canada,129215.14583333336
2025,Intermédiaire,Compliance Associate,États-Unis,66517.50000000001
2025,Cadre supérieur,Account Executive,États-Unis,233791.66666666666
2025,Senior,Technical Lead,États-Unis,106277.16666666667
2025,Intermédiaire,Information Systems Security Manager,Allemagne,95402.08333333333
2025,Cadre supérieur,Cloud Security,États-Unis,142266.00000000003
2025,Intermédiaire,Test Engineer,États-Unis,202927.39583333334
2025,Senior,Solution Architect,États-Unis,182131.25
2025,Senior,Principal Consultant,États-Unis,156866.6666666667
2025,Senior,Security Consultant,États-Unis,171950.00000000003
2025,Intermédiaire,Information Security Risk Specialist,États-Unis,169687.50000000003
2025,Intermédiaire,Project Manager,États-Unis,156112.50000000003
2025,Senior,Software Engineer,Canada,208451.66666666666
2025,Intermédiaire,Program Manager,Canada,151662.9166666667
2025,Senior,Information Systems Security Manager,États-Unis,149325.00000000003
2025,Senior,IT Auditor,Canada,113049.58333333333
2025,Senior,Software Development Engineer,États-Unis,162900.00000000003
2025,Senior,Software Development Engineer,Afrique du Sud,55121.287500000006
2025,Cadre supérieur,Consulting Director,États-Unis,207395.83333333334
2025,Intermédiaire,Insider Threat Analyst,États-Unis,82958.33333333334
2025,Intermédiaire,Cyber Threat Analyst,États-Unis,163955.83333333334
2025,Senior,Digital Network Exploitation Analyst,États-Unis,104019.19166666667
2025,Senior,Security Architect,États-Unis,261695.83333333337
2025,Débutant,Compliance Analyst,États-Unis,93818.33333333333
2025,Senior,Program Manager,États-Unis,156678.12500000003
2025,Intermédiaire,Security Specialist,Pays-Bas,226250.0
2025,Intermédiaire,Security Specialist,Royaume-Uni,226250.0
2025,Intermédiaire,Security Specialist,France,226250.0
2025,Senior,Solutions Architect,États-Unis,128208.33333333336
2025,Débutant,Security Administrative Assistant,États-Unis,37708.333333333336
2025,Intermédiaire,Incident Response Manager,États-Unis,84097.12500000001
2025,Intermédiaire,Security Operations Center Operator,États-Unis,48641.48750000001
2025,Senior,Isso,États-Unis,147439.58333333334
2025,Senior,Information Security Specialist,États-Unis,113879.16666666667
2025,Senior,Vulnerability Management Lead,États-Unis,137107.50000000003
2025,Senior,Threat Intelligence Researcher,États-Unis,156791.25000000003
2025,Intermédiaire,Intelligence Analyst,Irlande,59539.19583333334
2025,Senior,Compliance Manager,États-Unis,172100.83333333334
2025,Intermédiaire,Penetration Tester,Canada,101812.5
2025,Senior,GRC Analyst,États-Unis,127227.91666666669
2025,Senior,Security Solution Engineer,Canada,162070.4166666667
2025,Intermédiaire,Information Security Specialist,Canada,76925.00000000001
2025,Senior,Director Information Security,États-Unis,193443.75
2025,Senior,Security Specialist,Mexique,64104.16666666668
2025,Senior,Data Engineer,États-Unis,104075.0
2025,Intermédiaire,Systems Specialist,États-Unis,36200.00000000001
2025,Senior,Site Reliability Engineer,États-Unis,148382.2916666667
2025,Senior,Cyber Engineer,États-Unis,170969.58333333334
2025,Senior,IT Auditor,États-Unis,134392.50000000003
2025,Senior,SIEM Engineer,Royaume-Uni,86370.93750000001
2025,Senior,Product Owner,États-Unis,230020.83333333334
2025,Débutant,IT Internal Auditor,États-Unis,70137.50000000001
2025,Senior,Security Controls Assessor,États-Unis,193820.83333333334
2025,Intermédiaire,IT Security Auditor,États-Unis,119460.0
2025,Senior,CyberArk Engineer,États-Unis,142990.00000000003
2025,Intermédiaire,Intelligence Analyst,Royaume-Uni,62730.82916666667
2025,Cadre supérieur,IT Director,États-Unis,131979.1666666667
2025,Intermédiaire,Firewall Engineer,États-Unis,200457.5
2025,Intermédiaire,Security Engineer,Inde,226250.0
2025,Intermédiaire,Cyber Security Manager,Royaume-Uni,62051.325000000004
2025,Débutant,Information Security Officer,Royaume-Uni,28638.725000000002
2025,Intermédiaire,IT Risk Manager,Pays-Bas,65683.39166666668
2025,Senior,Cyber Security Manager,États-Unis,135750.00000000003
2025,Intermédiaire,Security Specialist,Canada,135750.00000000003
2025,Cadre supérieur,Head of Information Security,États-Unis,143291.6666666667
2025,Senior,Compliance Officer,États-Unis,152190.83333333334
2025,Cadre supérieur,Incident Responder,États-Unis,131979.1666666667
2025,Intermédiaire,Network Administrator,Guam,71117.91666666667
2025,Débutant,System Administrator,Guam,71985.20833333334
2025,Senior,Incident Response Engineer,États-Unis,81600.83333333334
2025,Cadre supérieur,Head of Security,États-Unis,185525.0
2025,Senior,Security Lead,États-Unis,208225.41666666666
2025,Intermédiaire,IT Specialist,États-Unis,79941.66666666667
2025,Intermédiaire,SOC Engineer,Royaume-Uni,90690.80416666668
2025,Senior,Information Security Lead,États-Unis,150833.33333333334
2025,Senior,Information Assurance Engineer,États-Unis,134995.83333333334
2025,Cadre supérieur,Chief Information Officer,États-Unis,149971.32083333333
2025,Intermédiaire,Software Developer,Allemagne,91065.625
2025,Intermédiaire,Penetration Tester,Inde,11918.85
2025,Senior,Privacy Engineer,États-Unis,156866.6666666667
2025,Intermédiaire,Splunk Administrator,États-Unis,58070.833333333336
2025,Intermédiaire,Cyber Intelligence Analyst,États-Unis,111315.0
2025,Senior,Cyber Range Engineer,États-Unis,133185.83333333334
2025,Intermédiaire,Systems Integration Engineer,États-Unis,140275.00000000003
2025,Senior,IT Manager,Canada,82958.33333333334
2025,Senior,Customer Success Manager,États-Unis,153457.83333333334
2025,Intermédiaire,Electronic Warfare Engineer,États-Unis,108600.0
2025,Intermédiaire,Electronic Warfare Operator,États-Unis,98362.1875
2025,Intermédiaire,Security Consultant,Royaume-Uni,69688.77083333334
2025,Intermédiaire,Data Engineer,Allemagne,104075.0
2025,Senior,Security Analyst,Canada,94187.875
2025,Senior,Security Operations Engineer,Canada,217022.77083333334
2025,Senior,Vulnerability Researcher,États-Unis,149325.00000000003
2025,Senior,Consultant,Canada,99550.0
2025,Senior,Security Operations Lead,États-Unis,203625.0
2025,Intermédiaire,Threat Intelligence Analyst,États-Unis,144800.00000000003
2025,Débutant,Security Analyst,Royaume-Uni,26729.92916666667
2025,Intermédiaire,Red Team Operator,États-Unis,111013.33333333333
2025,Intermédiaire,DevSecOps,France,31754.187500000004
2025,Senior,InfoSec Engineer,États-Unis,127529.58333333336
2025,Intermédiaire,Security Operations Specialist,États-Unis,79187.50000000001
2025,Intermédiaire,Digital Network Exploitation Analyst,Allemagne,142990.00000000003
2025,Senior,Analyst,Allemagne,142990.00000000003
2025,Senior,Security Operator,Royaume-Uni,32552.850000000002
2025,Intermédiaire,Program Manager,Irlande,92405.02500000001
2025,Senior,Security Control Assessor,États-Unis,176475.0
2025,Cadre supérieur,Director of Information Technology,États-Unis,109354.16666666667
2025,Senior,Cloud Architect,États-Unis,176475.0
2025,Intermédiaire,Technology Risk Manager,États-Unis,99022.08333333333
2025,Intermédiaire,Compliance Officer,France,71446.73333333334
2025,Senior,Technical Account Manager,États-Unis,120666.66666666667
2025,Senior,Analyst,Royaume-Uni,117401.125
2025,Senior,Data Engineer,Pologne,66485.07083333335
2025,Senior,Data Engineer,Lituanie,67636.68333333333
2025,Senior,Threat Intelligence Engineer,Canada,101209.16666666667
2025,Intermédiaire,Cyber Threat Intelligence Analyst,États-Unis,146866.4166666667
2025,Senior,Principal Threat Researcher,États-Unis,179114.58333333334
2025,Intermédiaire,Security Operations Manager,États-Unis,74134.58333333334
2025,Senior,Sales Engineer,États-Unis,166859.37500000003
2025,Senior,Infrastructure Engineer,États-Unis,135750.00000000003
2025,Débutant,Product Security Engineer,États-Unis,86729.16666666667
2025,Senior,Machine Learning Engineer,Canada,146308.33333333334
2025,Intermédiaire,SOC Engineer,États-Unis,56562.5
2025,Senior,Security Architect,Espagne,79385.84583333334
2025,Intermédiaire,Sales Development Representative,États-Unis,60333.333333333336
2025,Intermédiaire,Information Assurance Specialist,États-Unis,113125.0
2025,Intermédiaire,Software Development Engineer,Pays-Bas,68237.00000000001
2025,Senior,Incident Response Analyst,États-Unis,131979.1666666667
2025,Intermédiaire,Network Administrator,Turquie,86729.16666666667
2025,Senior,Principal Software Architect,États-Unis,188541.66666666666
2025,Senior,Security Engineer,Turquie,165916.6666666667
2025,Senior,Security Architect,Royaume-Uni,101573.42916666668
2025,Intermédiaire,Technical Support Engineer,États-Unis,79187.50000000001
2025,Intermédiaire,Incident Response Specialist,États-Unis,111013.33333333333
2025,Intermédiaire,Analyst,Canada,52989.25833333334
2025,Débutant,Information Security Officer,Pays-Bas,60968.341666666674
2025,Cadre supérieur,Head of Information Security,Royaume-Uni,94509.15000000001
2025,Senior,Network Architect,États-Unis,119158.33333333333
2025,Senior,Red Team Engineer,États-Unis,185298.75
2025,Cadre supérieur,CISO,Australie,171400.96666666667
2025,Intermédiaire,Cryptologic Cyber Planner 3,États-Unis,139520.83333333334
2025,Cadre supérieur,Director of Information Security,Royaume-Uni,105010.16666666667
2025,Intermédiaire,IAM Administrator,États-Unis,67875.00000000001
2025,Intermédiaire,Analyst,Espagne,55570.01666666667
2025,Senior,Security Operations Engineer,Autriche,68271.69166666667
2025,Senior,Backend Engineer,États-Unis,162145.83333333334
2025,Intermédiaire,Identity Engineer,États-Unis,124852.29166666669
2025,Intermédiaire,Consultant,Autriche,46837.520833333336
2025,Intermédiaire,Security Administrator,Australie,94813.83333333333
2025,Senior,Security Research Engineer,États-Unis,150833.33333333334
2025,Intermédiaire,IT Operations Manager,États-Unis,165916.6666666667
2025,Intermédiaire,Compliance Specialist,Canada,64104.16666666668
2025,Débutant,Analyst,Nouvelle-Zélande,68826.00416666667
2025,Intermédiaire,Manager,Royaume-Uni,78280.2375
2025,Senior,Network Architect,Australie,98362.1875
2025,Senior,Splunk Engineer,États-Unis,169687.50000000003
2025,Débutant,Security Administrator,Italie,23815.075
2025,Senior,Security Compliance Engineer,États-Unis,188541.66666666666
2025,Intermédiaire,Security Engineer,Royaume-Uni,57278.20416666667
2025,Senior,Solutions Architect,Canada,117650.0
2025,Intermédiaire,Cyber Security,Australie,65612.50000000001
2025,Cadre supérieur,Director of Information Security,Canada,226250.0
2025,Intermédiaire,Cyber Risk Manager,Canada,117650.0
2025,Débutant,SOC Analyst,Royaume-Uni,59855.94583333334
2025,Senior,Platform Engineer,Canada,104075.0
2025,Débutant,Security Analyst,Slovaquie,19052.5125
2025,Senior,Enterprise Architect,États-Unis,135750.00000000003
2025,Intermédiaire,Manager,Allemagne,78056.25000000001
2025,Senior,DevSecOps Engineer,Canada,103170.0
2025,Senior,Technical Architect,États-Unis,124437.50000000001
2025,Intermédiaire,Information Security Director,Inde,21401.74166666667
2025,Senior,Security Researcher,Canada,153774.58333333334
2025,Débutant,Cyber Analyst,Corée du Sud,79941.66666666667
2025,Débutant,Analyst,Australie,95837.99166666668
2025,Intermédiaire,Infrastructure Engineer,Slovaquie,20957.537500000002
2025,Senior,SecOps Engineer,États-Unis,109354.16666666667
2025,Senior,Software Engineer,Pays-Bas,70847.17083333334
2025,Intermédiaire,Security Analyst,Allemagne,108411.45833333333
2025,Senior,IT Manager,Royaume-Uni,125573.27500000001
2025,Senior,Resident Engineer,États-Unis,145177.08333333334
2025,Débutant,Analyst,Slovaquie,28578.391666666666
2025,Débutant,Software Engineer,Lituanie,30484.170833333337
2025,Senior,IAM Engineer,Royaume-Uni,61955.54583333334
2025,Senior,Sales Engineer,Canada,147062.50000000003
2025,Senior,Ethical Hacker,États-Unis,154604.1666666667
2025,Senior,Threat Analyst,Allemagne,68988.90416666667
2025,Intermédiaire,Security Engineer,Australie,110336.09166666667
2025,Senior,Cyber Security Lead,États-Unis,164785.4166666667
2025,Senior,OSINT Analyst,États-Unis,128081.63333333335
2025,Débutant,Information Assurance Analyst,États-Unis,52791.666666666664
2025,Intermédiaire,User Support Technician,États-Unis,108411.45833333333
2025,Senior,Vulnerability Management Engineer,États-Unis,169687.50000000003
2025,Senior,Sales Engineer,Portugal,79187.50000000001
2025,Senior,Vulnerability Management Analyst,Royaume-Uni,70642.79166666667
2025,Senior,SIEM Engineer,États-Unis,132733.33333333334
2025,Senior,Manager,Guam,105809.58333333333
2025,Senior,Cloud Security,Canada,73692.64166666668
2025,Senior,Security Sales Specialist,Canada,265466.6666666667
2025,Senior,DevOps Architect,États-Unis,139520.83333333334
2025,Senior,Solutions Architect,Roumanie,162900.00000000003
2025,Senior,Cyber Security Expert,Inde,47135.416666666664
2025,Intermédiaire,Manager,Pologne,100061.32500000001
2025,Cadre supérieur,Director of Information Security,États-Unis,238316.66666666666
2025,Débutant,Consultant,France,25396.5625
2025,Senior,Risk Analyst,États-Unis,124437.50000000001
2025,Senior,IT Security Manager,Canada,70029.65416666667
2025,Intermédiaire,Cyber Defense Analyst,États-Unis,97672.87916666667
2025,Cadre supérieur,Director of IT,États-Unis,173458.33333333334
2025,Senior,IT Risk Manager,États-Unis,135750.00000000003
2025,Intermédiaire,GRC Analyst,Royaume-Uni,42958.84166666667
2025,Senior,Cyber Security Project Engineer,États-Unis,151797.15833333335
2025,Senior,Security Control Assessor,Allemagne,121420.83333333333
2025,Senior,Issm,États-Unis,173458.33333333334
2025,Senior,QA Engineer,États-Unis,117626.62083333335
2025,Senior,IAM Architect,États-Unis,146836.25000000003
2025,Senior,Security Engineer,Pays-Bas,84450.075
2025,Intermédiaire,IAM Analyst,États-Unis,73908.33333333334
2025,Senior,Digital Forensic Analyst,États-Unis,125191.66666666669
2025,Intermédiaire,Security Engineer,Autriche,39737.04166666667
2025,Débutant,Security Engineer,Slovaquie,22109.90416666667
2025,Intermédiaire,Compliance Manager,Royaume-Uni,68311.6625
2025,Senior,DevSecOps Engineer,Australie,108600.0
2025,Intermédiaire,Threat Researcher,États-Unis,143394.98750000002
2025,Senior,Information Security Specialist,Corée du Sud,33183.333333333336
2025,Senior,Incident Response Lead,États-Unis,116895.83333333333
2025,Senior,Database Administrator,États-Unis,98041.66666666667
2025,Débutant,Business Analyst,États-Unis,104075.0
2025,Senior,Security Administrator,Canada,113125.0
2025,Débutant,Security Analyst,Autriche,55570.01666666667
2025,Intermédiaire,Manager,Autriche,47621.854166666664
2025,Cadre supérieur,Head of IT,États-Unis,165916.6666666667
2025,Senior,Security Expert,Pays-Bas,71065.87916666667
2025,Intermédiaire,Professional Services Engineer,États-Unis,156866.6666666667
2025,Intermédiaire,Privacy Officer,Pays-Bas,51622.708333333336
2025,Senior,Security Analyst,Australie,125493.33333333336
2025,Intermédiaire,Threat Intelligence Researcher,Lituanie,50489.19583333334
2025,Intermédiaire,Project Manager,Djibouti,119233.75
2025,Intermédiaire,Incident Responder,Royaume-Uni,31535.47916666667
2025,Intermédiaire,Manager,Slovaquie,42868.34166666667
2025,Senior,Technical Lead,Espagne,31754.187500000004
2025,Senior,SOAR Engineer,États-Unis,132733.33333333334
2025,Senior,Backend Engineer,Lituanie,68589.19583333335
2025,Senior,Backend Engineer,Pologne,74267.31666666667
2025,Senior,Customer Success Engineer,États-Unis,137635.4166666667
2025,Senior,Network Engineer,Allemagne,157319.1666666667
2025,Débutant,Site Reliability Engineer,Royaume-Uni,47731.9625
2025,Senior,Software Engineer,Royaume-Uni,78280.2375
2025,Intermédiaire,DevOps Engineer,Royaume-Uni,68311.6625
2025,Senior,Pentester,États-Unis,139520.83333333334
2025,Senior,Data Architect,États-Unis,214852.27916666667
2025,Intermédiaire,Compliance Specialist,Espagne,134672.29583333334
2025,Débutant,Vulnerability Analyst,Australie,94279.12916666667
2025,Débutant,GRC Analyst,Canada,142311.25000000003
2025,Débutant,GRC Analyst,Lettonie,38105.025
2025,Senior,Associate,États-Unis,100982.91666666667
2025,Débutant,DevSecOps,Canada,90500.0
2025,Senior,Penetration Tester,Belgique,75924.22083333334
2025,Senior,Endpoint Engineer,Canada,103170.0
2025,Débutant,Network Analyst,Royaume-Uni,44867.637500000004
2025,Senior,Security Architect,Autriche,40676.73333333334
2025,Senior,Threat Researcher,Canada,162145.83333333334
2025,Senior,Lead Analyst,États-Unis,94270.83333333333
2025,Cadre supérieur,Director of Security,États-Unis,47361.666666666664
2025,Senior,Information Security Officer,Suisse,111410.77916666667
2025,Intermédiaire,Security Engineer,Taïwan,45734.17500000001
2025,Senior,Security Operations Analyst,Australie,105583.33333333333
2025,Intermédiaire,DevOps Engineer,Slovaquie,29816.733333333337
2025,Senior,Cloud Architect,Pays-Bas,71818.5375
2025,Senior,Solution Architect,Canada,132733.33333333334
2025,Senior,Red Team Operator,Canada,104075.0
2025,Senior,Software Architect,États-Unis,162237.0875
2025,Débutant,Security Administrator,Autriche,25416.170833333337
2025,Senior,Program Manager,Mexique,130772.50000000001
2025,Intermédiaire,Cyber Defense Engineer,États-Unis,144762.2916666667
2025,Senior,Manager Information Security,États-Unis,208225.41666666666
2025,Débutant,Security Operations Analyst,Royaume-Uni,42004.06666666667
2025,Intermédiaire,Security Operations Manager,Royaume-Uni,62051.325000000004
2025,Intermédiaire,Security Compliance Specialist,Pologne,55589.625
2025,Débutant,Software Team Leader,États-Unis,37708.333333333336
2025,Senior,IAM Lead,États-Unis,131979.1666666667
2025,Intermédiaire,Cyber Security Manager,Djibouti,119233.75
2025,Senior,Manager,Japon,174287.9166666667
2025,Senior,Systems Administrator,Allemagne,96533.33333333333
2025,Senior,Application Security Lead,États-Unis,157620.83333333334
2025,Senior,Database Engineer,États-Unis,123155.41666666667
2025,Intermédiaire,Security Engineer,Singapour,83745.68333333333
2025,Intermédiaire,PKI Engineer,États-Unis,116971.25
2025,Intermédiaire,Compliance Analyst,Canada,67875.00000000001
2025,Senior,Information Security Risk Analyst,États-Unis,112370.83333333333
2025,Senior,Cyber Security Team Lead,Tchéquie,41635.27916666667
2025,Senior,Cyber Operations Specialist,États-Unis,128811.66666666669
2025,Senior,Cyber Security,Canada,143291.6666666667
2025,Intermédiaire,Manager,Pays-Bas,72161.68333333333
2025,Senior,Technical Architect,Canada,162145.83333333334
2025,Intermédiaire,IT Security Manager,États-Unis,60333.333333333336
2025,Intermédiaire,Intelligence Analyst,Koweït,88916.25
2025,Intermédiaire,Threat Intelligence Engineer,États-Unis,119233.75
2025,Senior,Machine Learning Engineer,Pologne,66485.07083333335
2025,Senior,Cyber Threat Intelligence Lead,États-Unis,171572.9166666667
2025,Intermédiaire,Cryptologic Computer Scientist,États-Unis,156866.6666666667
2025,Intermédiaire,GRC Specialist,Canada,92762.5
2025,Cadre supérieur,Cyber Security,Belgique,88147.0
2025,Intermédiaire,Customer Success Manager,France,43661.725000000006
2025,Intermédiaire,Network Analyst,États-Unis,163955.83333333334
2025,Intermédiaire,Security Specialist,Nouvelle-Zélande,110014.81666666667
2025,Senior,Security Engineer,Nouvelle-Zélande,139520.83333333334
2025,Intermédiaire,Systems Administrator,Royaume-Uni,117951.66666666667
2025,Cadre supérieur,Head of IT Security,États-Unis,233791.66666666666
2025,Intermédiaire,QA Engineer,Suède,38105.025
2025,Senior,Consultant,Royaume-Uni,76370.68750000001
2025,Intermédiaire,Network Computer Support Technician,États-Unis,51283.333333333336
2025,Intermédiaire,Privacy Manager,Canada,101812.5
2025,Senior,Infrastructure Engineer,Royaume-Uni,101573.42916666668
2025,Senior,Cyber Security Administrator,Canada,87267.64166666668
2025,Débutant,Privacy Officer,Australie,96617.04583333334
2025,Senior,Security Specialist,Slovaquie,23815.075
2025,Senior,CISO,Rwanda,49020.833333333336
2025,Intermédiaire,Security Operations Manager,Canada,133940.00000000003
2025,Senior,Threat Analyst,Pologne,33909.59583333333
2025,Intermédiaire,IAM Engineer,Canada,88539.16666666667
2025,Débutant,Security Analyst,Inde,24968.95
2025,Intermédiaire,Threat Intelligence Specialist,États-Unis,67875.00000000001
2025,Senior,Product Security Lead,États-Unis,221725.0
2025,Senior,Software Engineer,Estonie,52870.854166666664
2025,Intermédiaire,Network Engineer,Royaume-Uni,47731.9625
2025,Senior,Cryptography Engineer,États-Unis,173458.33333333334
2025,Senior,Information Security Officer,Canada,123080.0
2025,Intermédiaire,SIEM Engineer,Canada,103170.0
2025,Senior,Security Engineer,Estonie,52870.854166666664
2025,Intermédiaire,Detection & Response Engineer,États-Unis,256416.66666666672
2025,Intermédiaire,Sales Engineer,Irlande,88911.72500000002
2025,Intermédiaire,Sales Engineer,Royaume-Uni,124102.65000000001
2025,Senior,Analyst,Italie,85333.95833333334
2025,Intermédiaire,Systems Administrator,Canada,55592.64166666667
2025,Senior,Systems Management,États-Unis,171912.2916666667
2025,Intermédiaire,Security Developer,Royaume-Uni,105010.16666666667
2025,Senior,Security Automation Engineer,États-Unis,133487.50000000003
